Year,Month,Day,DayofWeek,Holiday,ResLag1,ResLag2,ResLag7,ResLag7Avg,Trend,DetrendRes,All
2013,10,26,6,0,-4.8326,-11.709,23.081,36.226,219,7.9969,227
2013,10,27,7,0,7.9969,-4.8326,48.661,20.203,218.3,42.699,261
2013,10,28,1,0,42.699,7.9969,-22.961,-19.718,217.95,7.0504,225
2013,10,29,2,0,7.0504,42.699,-34.935,-7.736,217.29,24.712,242
2013,10,30,3,0,24.712,7.0504,-33.829,-10.387,216.84,20.158,237
2013,10,31,4,8,20.158,24.712,-11.709,-18.224,216.36,48.64,265
2013,11,1,5,0,31.64,20.158,-4.8326,3.9958,215.99,43.006,259
2013,11,2,6,0,43.006,31.64,7.9969,25.25,215.67,19.33,235
2013,11,3,7,0,19.33,43.006,42.699,26.321,215.11,28.889,244
2013,11,4,1,0,28.889,19.33,7.0504,-15.906,214.71,18.293,233
2013,11,5,2,0,18.293,28.889,24.712,-13.226,214.17,-10.172,204
2013,11,6,3,0,-10.172,18.293,20.158,-13.094,213.39,-23.387,190
2013,11,7,4,0,-23.387,-10.172,31.64,-11.929,212.4,-16.401,196
2013,11,8,5,0,-16.401,-23.387,43.006,9.4487,211.47,-2.4749,209
2013,11,9,6,0,-2.4749,-16.401,19.33,15.143,210.68,12.315,223
2013,11,10,7,0,12.315,-2.4749,28.889,34.032,210.1,23.902,234
2013,11,11,1,9,23.902,12.315,18.293,-6.7883,209.65,-48.651,161
2013,11,12,2,0,-19.651,23.902,-10.172,-12.461,208.78,-63.781,145
2013,11,13,3,0,-63.781,-19.651,-23.387,-16.854,207.65,-31.651,176
2013,11,14,4,0,-31.651,-63.781,-16.401,-12.17,206.64,-18.64,188
2013,11,15,5,0,-18.64,-31.651,-2.4749,5.4459,205.79,23.213,229
2013,11,16,6,0,23.213,-18.64,12.315,15.681,205.35,17.653,223
2013,11,17,7,0,17.653,23.213,23.902,36.038,204.83,32.174,237
2013,11,18,1,0,32.174,17.653,-19.651,-4.3171,204.46,9.5441,214
2013,11,19,2,0,9.5441,32.174,-63.781,-21.044,204.01,5.9917,210
2013,11,20,3,0,5.9917,9.5441,-31.651,-17.177,203.47,35.531,239
2013,11,21,4,0,35.531,5.9917,-18.64,-3.7774,203.19,33.809,237
2013,11,22,5,0,33.809,35.531,23.213,14.728,202.89,-9.893,193
2013,11,23,6,0,-9.893,33.809,17.653,14.324,202.14,6.8603,209
2013,11,24,7,0,6.8603,-9.893,32.174,31.916,201.59,-27.595,174
2013,11,25,1,0,-27.595,6.8603,9.5441,3.8093,200.68,-42.679,158
2013,11,26,2,0,-42.679,-27.595,5.9917,-10.812,199.66,0.34432,200
2013,11,27,3,0,0.34432,-42.679,35.531,0.16287,199.1,-52.099,147
2013,11,28,4,10,-52.099,0.34432,33.809,7.6021,198.03,-2.0318,196
2013,11,29,5,0,-26.032,-52.099,-9.893,13.463,197.14,-0.1358,197
2013,11,30,6,0,-0.1358,-26.032,6.8603,14.04,196.54,4.4559,201
2013,12,1,7,0,4.4559,-0.1358,-27.595,14.343,196.07,38.932,235
2013,12,2,1,0,38.932,4.4559,-42.679,-8.623,195.92,20.081,216
2013,12,3,2,0,20.081,38.932,0.34432,-16.904,195.64,18.356,214
2013,12,4,3,0,18.356,20.081,-52.099,-17.901,195.39,-3.3946,192
2013,12,5,4,0,-3.3946,18.356,-26.032,-6.8158,194.83,17.169,212
2013,12,6,5,0,17.169,-3.3946,-0.1358,2.6774,194.51,4.486,199
2013,12,7,6,0,4.486,17.169,4.4559,10.321,194.04,-15.039,179
2013,12,8,7,0,-15.039,4.486,38.932,16.853,193.38,-6.3765,187
2013,12,9,1,0,-6.3765,-15.039,20.081,-8.1763,192.8,-35.796,157
2013,12,10,2,0,-35.796,-6.3765,18.356,-9.7723,191.96,-18.957,173
2013,12,11,3,0,-18.957,-35.796,-3.3946,-12.903,191.34,-26.339,165
2013,12,12,4,0,-26.339,-18.957,17.169,1.5767,190.63,-28.627,162
2013,12,13,5,0,-28.627,-26.339,4.486,4.4177,189.92,19.079,209
2013,12,14,6,0,19.079,-28.627,-15.039,3.4825,189.72,3.2752,193
2013,12,15,7,0,3.2752,19.079,-6.3765,9.2836,189.4,15.605,205
2013,12,16,1,0,15.605,3.2752,-35.796,-12.213,189.18,-4.1825,185
2013,12,17,2,0,-4.1825,15.605,-18.957,1.4336,188.73,17.265,206
2013,12,18,3,0,17.265,-4.1825,-26.339,-11.575,188.6,35.403,224
2013,12,19,4,0,35.403,17.265,-28.627,-0.91997,188.63,32.367,221
2013,12,20,5,0,32.367,35.403,19.079,3.384,188.62,28.381,217
2013,12,21,6,0,28.381,32.367,3.2752,-0.11193,188.58,29.417,218
2013,12,22,7,0,29.417,28.381,15.605,5.1414,188.58,48.42,237
2013,12,23,1,0,48.42,29.417,-4.1825,-15.644,188.69,-30.691,158
2013,12,24,2,0,-30.691,48.42,17.265,4.252,188.08,-51.077,137
2013,12,25,3,11,-51.077,-30.691,35.403,-11.608,187.32,6.6827,194
2013,12,26,4,0,-29.317,-51.077,32.367,-1.2805,186.71,-7.7089,179
2013,12,27,5,0,-7.7089,-29.317,28.381,12.953,186.32,-25.321,161
2013,12,28,6,0,-25.321,-7.7089,29.417,5.5271,185.75,24.245,210
2013,12,29,7,0,24.245,-25.321,48.42,24.145,185.77,73.233,259
2013,12,30,1,0,73.233,24.245,-30.691,-12.647,186.01,-12.015,174
2013,12,31,2,0,-12.015,73.233,-51.077,-8.6034,185.65,-24.654,161
2014,1,1,3,1,-24.654,-12.015,-29.317,-5.9121,185.16,172.84,358
2014,1,2,4,0,-35.156,-24.654,-7.7089,3.3002,184.58,-46.58,138
2014,1,3,5,0,-46.58,-35.156,-25.321,6.6564,183.93,-40.927,143
2014,1,4,6,0,-40.927,-46.58,24.245,10.475,183.3,-6.2971,177
2014,1,5,7,0,-6.2971,-40.927,73.233,32.721,183.07,-41.066,142
2014,1,6,1,0,-41.066,-6.2971,-12.015,-20.671,182.48,-90.484,92
2014,1,7,2,0,-90.484,-41.066,-24.654,-19.356,181.94,-64.941,117
2014,1,8,3,0,-64.941,-90.484,-35.156,-13.852,181.31,-39.308,142
2014,1,9,4,0,-39.308,-64.941,-46.58,-12.637,180.76,-29.759,151
2014,1,10,5,0,-29.759,-39.308,-40.927,-4.6968,180.32,-11.319,169
2014,1,11,6,0,-11.319,-29.759,-6.2971,12.66,180.09,24.908,205
2014,1,12,7,0,24.908,-11.319,-41.066,24.048,180.22,28.777,209
2014,1,13,1,0,28.777,24.908,-90.484,-34.343,180.41,9.5858,190
2014,1,14,2,0,9.5858,28.777,-64.941,-30.852,180.45,1.5516,182
2014,1,15,3,0,1.5516,9.5858,-39.308,-17.095,180.42,20.578,201
2014,1,16,4,0,20.578,1.5516,-29.759,-12.92,180.61,3.3947,184
2014,1,17,5,0,3.3947,20.578,-11.319,-12.296,180.59,-2.5928,178
2014,1,18,6,0,-2.5928,3.3947,24.908,18.068,180.51,-4.506,176
2014,1,19,7,0,-4.506,-2.5928,28.777,27.341,180.4,15.596,196
2014,1,20,1,2,15.596,-4.506,9.5858,-30.901,180.54,-2.535,178
2014,1,21,2,0,-6.535,15.596,1.5516,-34.78,180.45,-28.449,152
2014,1,22,3,0,-28.449,-6.535,20.578,-20.801,180.15,-9.1469,171
2014,1,23,4,0,-9.1469,-28.449,3.3947,-20.163,180.06,-7.0589,173
2014,1,24,5,0,-7.0589,-9.1469,-2.5928,-20.04,180.05,-33.047,147
2014,1,25,6,0,-33.047,-7.0589,-4.506,9.5876,179.77,21.226,201
2014,1,26,7,0,21.226,-33.047,15.596,19.135,180.08,5.9182,186
2014,1,27,1,0,5.9182,21.226,-6.535,-24.862,180.24,-42.24,138
2014,1,28,2,0,-42.24,5.9182,-28.449,-29.123,179.92,-40.917,139
2014,1,29,3,0,-40.917,-42.24,-9.1469,-15.758,179.64,13.362,193
2014,1,30,4,0,13.362,-40.917,-7.0589,-20.001,179.91,-12.91,167
2014,1,31,5,0,-12.91,13.362,-33.047,-21.971,179.94,1.0616,181
2014,2,1,6,0,1.0616,-12.91,21.226,8.8329,180.11,39.895,220
2014,2,2,7,0,39.895,1.0616,5.9182,2.3064,180.67,22.335,203
2014,2,3,1,0,22.335,39.895,-42.24,-32.418,181.03,7.974,189
2014,2,4,2,0,7.974,22.335,-40.917,-33.189,181.3,-36.301,145
2014,2,5,3,0,-36.301,7.974,13.362,-3.6288,181.12,-32.122,149
2014,2,6,4,0,-32.122,-36.301,-12.91,-11.583,180.94,-32.944,148
2014,2,7,5,0,-32.944,-32.122,1.0616,-11.474,180.77,-7.7714,173
2014,2,8,6,0,-7.7714,-32.944,39.895,20.381,180.87,-29.869,151
2014,2,9,7,0,-29.869,-7.7714,22.335,18.156,180.75,20.246,201
2014,2,10,1,0,20.246,-29.869,7.974,-7.8037,181.16,-9.1617,172
2014,2,11,2,0,-9.1617,20.246,-36.301,-26.029,181.26,-15.255,166
2014,2,12,3,0,-15.255,-9.1617,-32.122,-1.8323,181.31,-54.307,127
2014,2,13,4,0,-54.307,-15.255,-32.944,-12.38,181.06,-21.059,160
2014,2,14,5,0,-21.059,-54.307,-7.7714,-10.587,181.06,-13.059,168
2014,2,15,6,0,-13.059,-21.059,-29.869,6.6866,181.18,8.8164,190
2014,2,16,7,0,8.8164,-13.059,20.246,16.024,181.54,-15.537,166
2014,2,17,1,3,-15.537,8.8164,-9.1617,-12.491,181.69,-23.689,158
2014,2,18,2,0,-15.689,-15.537,-15.255,-30.23,181.8,-16.804,165
2014,2,19,3,0,-16.804,-15.689,-54.307,-20.554,181.95,15.045,197
2014,2,20,4,0,15.045,-16.804,-21.059,-18.493,182.45,-3.4508,179
2014,2,21,5,0,-3.4508,15.045,-13.059,-13.204,182.74,1.2638,184
2014,2,22,6,0,1.2638,-3.4508,8.8164,10.017,183.08,29.917,213
2014,2,23,7,0,29.917,1.2638,-15.537,8.2405,183.72,-3.7176,180
2014,2,24,1,0,-3.7176,29.917,-15.689,-14.779,184.02,-17.022,167
2014,2,25,2,0,-17.022,-3.7176,-16.804,-27.319,184.16,2.8408,187
2014,2,26,3,0,2.8408,-17.022,15.045,-14.506,184.56,-16.563,168
2014,2,27,4,0,-16.563,2.8408,-3.4508,-17.591,184.73,-1.7286,183
2014,2,28,5,0,-1.7286,-16.563,1.2638,-4.6262,185.09,8.9142,194
2014,3,1,6,0,8.9142,-1.7286,29.917,12.19,185.61,20.389,206
2014,3,2,7,0,20.389,8.9142,-3.7176,5.8316,186.22,-8.2155,178
2014,3,3,1,0,-8.2155,20.389,-17.022,-8.4746,186.5,-13.505,173
2014,3,4,2,0,-13.505,-8.2155,2.8408,-16.38,186.76,-8.7621,178
2014,3,5,3,0,-8.7621,-13.505,-16.563,-21.987,187.1,-28.102,159
2014,3,6,4,0,-28.102,-8.7621,-1.7286,-14.796,187.2,-19.198,168
2014,3,7,5,0,-19.198,-28.102,8.9142,-2.663,187.48,9.5209,197
2014,3,8,6,0,9.5209,-19.198,20.389,7.3136,188.07,-5.0727,183
2014,3,9,7,0,-5.0727,9.5209,-8.2155,-1.806,188.48,13.518,202
2014,3,10,1,0,13.518,-5.0727,-13.505,-13.844,189.11,27.886,217
2014,3,11,2,0,27.886,13.518,-8.7621,-9.4951,189.88,28.116,218
2014,3,12,3,0,28.116,27.886,-28.102,-20.982,190.71,-37.708,153
2014,3,13,4,0,-37.708,28.116,-19.198,-11.359,190.85,-1.8508,189
2014,3,14,5,0,-1.8508,-37.708,9.5209,1.6601,191.33,27.669,219
2014,3,15,6,0,27.669,-1.8508,-5.0727,13.513,192.16,69.839,262
2014,3,16,7,0,69.839,27.669,13.518,-3.488,193.19,26.808,220
2014,3,17,1,0,26.808,69.839,27.886,-4.5824,194.02,-18.023,176
2014,3,18,2,0,-18.023,26.808,28.116,1.3479,194.37,31.627,226
2014,3,19,3,0,31.627,-18.023,-37.708,-16.832,195.26,-6.2615,189
2014,3,20,4,0,-6.2615,31.627,-1.8508,-6.557,195.77,19.234,215
2014,3,21,5,0,19.234,-6.2615,27.669,11.842,196.55,50.446,247
2014,3,22,6,0,50.446,19.234,69.839,28.768,197.59,20.407,218
2014,3,23,7,0,20.407,50.446,26.808,7.0984,198.43,-0.42849,198
2014,3,24,1,0,-0.42849,20.407,-18.023,-5.1659,199,-7.6383e-05,199
2014,3,25,2,0,-7.6383e-05,-0.42849,31.627,13.456,199.59,-42.589,157
2014,3,26,3,0,-42.589,-7.6383e-05,-6.2615,-22.159,199.82,-4.8212,195
2014,3,27,4,0,-4.8212,-42.589,19.234,-0.88585,200.3,-30.304,170
2014,3,28,5,0,-30.304,-4.8212,50.446,24.137,200.58,12.419,213
2014,3,29,6,0,12.419,-30.304,20.407,26.391,201.31,22.694,224
2014,3,30,7,0,22.694,12.419,-0.42849,7.9207,202.11,18.893,221
2014,3,31,1,0,18.893,22.694,-7.6383e-05,-0.91046,202.9,3.1036,206
2014,4,1,2,0,3.1036,18.893,-42.589,2.0981,203.54,4.4637,208
2014,4,2,3,0,4.4637,3.1036,-4.8212,-19.223,204.22,6.7833,211
2014,4,3,4,0,6.7833,4.4637,-30.304,-8.0297,204.86,-30.855,174
2014,4,4,5,0,-30.855,6.7833,12.419,25.014,205.13,8.8748,214
2014,4,5,6,0,8.8748,-30.855,22.694,26.967,205.77,26.228,232
2014,4,6,7,0,26.228,8.8748,18.893,14.698,206.62,28.377,235
2014,4,7,1,0,28.377,26.228,3.1036,3.2416,207.5,-4.4993,203
2014,4,8,2,0,-4.4993,28.377,4.4637,5.4046,208.1,-4.0984,204
2014,4,9,3,0,-4.0984,-4.4993,6.7833,-10.502,208.68,8.3155,217
2014,4,10,4,0,8.3155,-4.0984,-30.855,-10.944,209.37,7.6255,217
2014,4,11,5,0,7.6255,8.3155,8.8748,24.852,210.05,14.953,225
2014,4,12,6,0,14.953,7.6255,26.228,34.792,210.8,90.2,301
2014,4,13,7,0,90.2,14.953,28.377,18.412,211.82,36.178,248
2014,4,14,1,0,36.178,90.2,-4.4993,-4.8546,212.8,-24.802,188
2014,4,15,2,0,-24.802,36.178,-4.0984,-2.6492,213.18,-36.184,177
2014,4,16,3,0,-36.184,-24.802,8.3155,1.004,213.48,-21.477,192
2014,4,17,4,0,-21.477,-36.184,7.6255,-8.575,213.83,-21.828,192
2014,4,18,5,0,-21.828,-21.477,14.953,21.673,214.22,0.77816,215
2014,4,19,6,0,0.77816,-21.828,90.2,39.882,214.84,12.162,227
2014,4,20,7,0,12.162,0.77816,36.178,20.755,215.6,25.401,241
2014,4,21,1,0,25.401,12.162,-24.802,-6.5495,216.44,-8.4391,208
2014,4,22,2,0,-8.4391,25.401,-36.184,-19.602,216.94,-3.9438,213
2014,4,23,3,0,-3.9438,-8.4391,-21.477,-2.8,217.54,-19.536,198
2014,4,24,4,0,-19.536,-3.9438,-21.828,-18.841,217.94,0.057011,218
2014,4,25,5,0,0.057011,-19.536,0.77816,9.2563,218.5,31.503,250
2014,4,26,6,0,31.503,0.057011,12.162,37.821,219.43,38.57,258
2014,4,27,7,0,38.57,31.503,25.401,27.212,220.38,0.61623,221
2014,4,28,1,0,0.61623,38.57,-8.4391,-8.6593,220.99,-15.988,205
2014,4,29,2,0,-15.988,0.61623,-3.9438,-9.9405,221.4,-4.4031,217
2014,4,30,3,0,-4.4031,-15.988,-19.536,-6.4785,221.94,14.064,236
2014,5,1,4,0,14.064,-4.4031,0.057011,-11.25,222.68,14.323,237
2014,5,2,5,0,14.323,14.064,31.503,14.027,223.42,43.582,267
2014,5,3,6,0,43.582,14.323,38.57,41.79,224.44,23.564,248
2014,5,4,7,0,23.564,43.582,0.61623,22.643,225.27,1.7273,227
2014,5,5,1,0,1.7273,23.564,-15.988,-13.432,225.91,-0.90945,225
2014,5,6,2,0,-0.90945,1.7273,-4.4031,-12.157,226.49,15.507,242
2014,5,7,3,0,15.507,-0.90945,14.064,-4.6585,227.26,-4.2644,223
2014,5,8,4,0,-4.2644,15.507,14.323,0.044411,227.78,12.217,240
2014,5,9,5,0,12.217,-4.2644,43.582,22.704,228.47,13.528,242
2014,5,10,6,0,13.528,12.217,23.564,41.124,229.21,45.794,275
2014,5,11,7,0,45.794,13.528,1.7273,15.981,230.15,56.853,287
2014,5,12,1,0,56.853,45.794,-0.90945,-12.535,231.2,48.801,280
2014,5,13,2,0,48.801,56.853,15.507,-7.2558,232.19,-3.1893,229
2014,5,14,3,0,-3.1893,48.801,-4.2644,-7.8034,232.7,-15.695,217
2014,5,15,4,0,-15.695,-3.1893,12.217,1.1923,233.08,-24.078,209
2014,5,16,5,0,-24.078,-15.695,13.528,22.348,233.38,-26.378,207
2014,5,17,6,0,-26.378,-24.078,45.794,30.023,233.62,17.377,251
2014,5,18,7,0,17.377,-26.378,56.853,21.15,234.33,78.672,313
2014,5,19,1,0,78.672,17.377,48.801,5.8659,235.3,-12.303,223
2014,5,20,2,0,-12.303,78.672,-3.1893,0.99275,235.67,-0.67195,235
2014,5,21,3,0,-0.67195,-12.303,-15.695,-6.3579,236.16,27.838,264
2014,5,22,4,0,27.838,-0.67195,-24.078,0.62986,236.95,-5.9539,231
2014,5,23,5,0,-5.9539,27.838,-26.378,15.559,237.38,-20.379,217
2014,5,24,6,0,-20.379,-5.9539,17.377,31.326,237.65,6.3548,244
2014,5,25,7,0,6.3548,-20.379,78.672,34.467,238.19,64.807,303
2014,5,26,1,4,64.807,6.3548,-12.303,4.9,239.16,33.838,273
2014,5,27,2,0,18.838,64.807,-0.67195,1.8107,239.84,-26.836,213
2014,5,28,3,0,-26.836,18.838,27.838,5.4854,240.02,3.9792,244
2014,5,29,4,0,3.9792,-26.836,-5.9539,-0.87287,240.55,-11.546,229
2014,5,30,5,0,-11.546,3.9792,-20.379,2.5885,240.88,-28.876,212
2014,5,31,6,0,-28.876,-11.546,6.3548,23.272,241.02,14.98,256
2014,6,1,7,0,14.98,-28.876,64.807,50.515,241.59,86.414,328
2014,6,2,1,0,86.414,14.98,18.838,13.607,242.44,-1.4355,241
2014,6,3,2,0,-1.4355,86.414,-26.836,-3.7975,242.84,-6.8401,236
2014,6,4,3,0,-6.8401,-1.4355,3.9792,2.9643,243.2,-13.196,230
2014,6,5,4,0,-13.196,-6.8401,-11.546,-7.3402,243.43,-26.426,217
2014,6,6,5,0,-26.426,-13.196,-28.876,-15.526,243.52,-0.52268,243
2014,6,7,6,0,-0.52268,-26.426,14.98,21.126,243.89,49.11,293
2014,6,8,7,0,49.11,-0.52268,86.414,71.687,244.72,6.2755,251
2014,6,9,1,0,6.2755,49.11,-1.4355,13.475,245.16,1.8413,247
2014,6,10,2,0,1.8413,6.2755,-6.8401,-9.3843,245.52,-57.523,188
2014,6,11,3,0,-57.523,1.8413,-13.196,0.73141,245.43,-21.429,224
2014,6,12,4,0,-21.429,-57.523,-26.426,-17.001,245.54,9.4648,255
2014,6,13,5,0,9.4648,-21.429,-0.52268,-19.039,245.97,5.0325,251
2014,6,14,6,0,5.0325,9.4648,49.11,21.955,246.35,16.651,263
2014,6,15,7,0,16.651,5.0325,6.2755,59.042,246.81,73.191,320
2014,6,16,1,0,73.191,16.651,1.8413,1.7353,247.58,8.4225,256
2014,6,17,2,0,8.4225,73.191,-57.523,-22.968,247.93,31.066,279
2014,6,18,3,0,31.066,8.4225,-21.429,-0.7021,248.54,-47.538,201
2014,6,19,4,0,-47.538,31.066,9.4648,-8.6153,248.39,-11.389,237
2014,6,20,5,0,-11.389,-47.538,5.0325,-11.186,248.49,-8.4853,240
2014,6,21,6,0,-8.4853,-11.389,16.651,21.774,248.62,29.378,278
2014,6,22,7,0,29.378,-8.4853,73.191,57.672,249.17,44.83,294
2014,6,23,1,0,44.83,29.378,8.4225,6.9166,249.85,-29.846,220
2014,6,24,2,0,-29.846,44.83,31.066,-15.033,249.72,-20.721,229
2014,6,25,3,0,-20.721,-29.846,-47.538,-19.546,249.69,-29.693,220
2014,6,26,4,0,-29.693,-20.721,-11.389,-9.9741,249.56,-31.557,218
2014,6,27,5,0,-31.557,-29.693,-8.4853,-8.213,249.4,12.598,262
2014,6,28,6,0,12.598,-31.557,29.378,27.53,249.72,28.282,278
2014,6,29,7,0,28.282,12.598,44.83,52.678,250.16,96.835,347
2014,6,30,1,0,96.835,28.282,-29.846,-5.2546,250.63,0.37018,251
2014,7,1,2,0,0.37018,96.835,-20.721,-13.505,250.76,11.245,262
2014,7,2,3,0,11.245,0.37018,-29.693,-27.964,250.99,-56.99,194
2014,7,3,4,0,-56.99,11.245,-31.557,-14.977,250.63,-24.628,226
2014,7,4,5,5,-24.628,-56.99,12.598,2.1557,250.45,29.547,280
2014,7,5,6,0,15.547,-24.628,28.282,30.855,250.71,54.29,305
2014,7,6,7,0,54.29,15.547,96.835,55.283,251.23,59.772,311
2014,7,7,1,0,59.772,54.29,0.37018,-4.8031,251.77,13.234,265
2014,7,8,2,0,13.234,59.772,11.245,-8.9834,251.97,0.028204,252
2014,7,9,3,0,0.028204,13.234,-56.99,-38.913,251.98,-20.975,231
2014,7,10,4,0,-20.975,0.028204,-24.628,-14.527,251.75,-18.752,233
2014,7,11,5,0,-18.752,-20.975,15.547,6.173,251.55,9.4487,261
2014,7,12,6,0,9.4487,-18.752,54.29,32.15,251.67,23.332,275
2014,7,13,7,0,23.332,9.4487,59.772,68.657,251.93,36.068,288
2014,7,14,1,0,36.068,23.332,13.234,-1.955,252.29,-26.295,226
2014,7,15,2,0,-26.295,36.068,0.028204,5.4044,251.97,-51.967,200
2014,7,16,3,0,-51.967,-26.295,-20.975,-38.799,251.47,-41.468,210
2014,7,17,4,0,-41.468,-51.967,-18.752,-21.582,250.98,-47.985,203
2014,7,18,5,0,-47.985,-41.468,9.4487,7.277,250.46,-16.461,234
2014,7,19,6,0,-16.461,-47.985,23.332,33.821,250.2,31.798,282
2014,7,20,7,0,31.798,-16.461,36.068,59.376,250.46,44.543,295
2014,7,21,1,0,44.543,31.798,-26.295,-10.634,250.79,-18.786,232
2014,7,22,2,0,-18.786,44.543,-51.967,-15.354,250.43,-12.429,238
2014,7,23,3,0,-12.429,-18.786,-41.468,-37.282,250.13,-24.131,226
2014,7,24,4,0,-24.131,-12.429,-47.985,-30.731,249.73,-12.727,237
2014,7,25,5,0,-12.727,-24.131,-16.461,5.283,249.43,-25.431,224
2014,7,26,6,0,-25.431,-12.727,31.798,34.426,248.98,6.017,255
2014,7,27,7,0,6.017,-25.431,44.543,59.305,248.88,11.124,260
2014,7,28,1,0,11.124,6.017,-18.786,-7.8692,248.78,-27.784,221
2014,7,29,2,0,-27.784,11.124,-12.429,-13.281,248.28,-48.276,200
2014,7,30,3,0,-48.276,-27.784,-24.131,-35.891,247.61,-45.608,202
2014,7,31,4,0,-45.608,-48.276,-12.727,-26.023,246.94,-27.941,219
2014,8,1,5,0,-27.941,-45.608,-25.431,-4.2242,246.38,25.621,272
2014,8,2,6,0,25.621,-27.941,6.017,28.859,246.43,20.57,267
2014,8,3,7,0,20.57,25.621,11.124,37.877,246.41,54.586,301
2014,8,4,1,0,54.586,20.57,-27.784,-14.908,246.6,-26.598,220
2014,8,5,2,0,-26.598,54.586,-48.276,-28.161,246.02,-36.015,210
2014,8,6,3,0,-36.015,-26.598,-45.608,-33.046,245.34,6.6624,252
2014,8,7,4,0,6.6624,-36.015,-27.941,-26.851,245.11,-3.106,242
2014,8,8,5,0,-3.106,6.6624,25.621,-1.7055,244.75,-47.751,197
2014,8,9,6,0,-47.751,-3.106,20.57,20.429,243.97,67.028,311
2014,8,10,7,0,67.028,-47.751,54.586,36.58,244.1,44.899,289
2014,8,11,1,0,44.899,67.028,-26.598,-24.866,244.16,-11.161,233
2014,8,12,2,0,-11.161,44.899,-36.015,-37.172,243.67,-51.671,192
2014,8,13,3,0,-51.671,-11.161,6.6624,-26.136,242.83,-19.832,223
2014,8,14,4,0,-19.832,-51.671,-3.106,-22.94,242.17,-31.166,211
2014,8,15,5,0,-31.166,-19.832,-47.751,-16.005,241.38,-28.378,213
2014,8,16,6,0,-28.378,-31.166,67.028,31.353,240.64,11.36,252
2014,8,17,7,0,11.36,-28.378,44.899,38.788,240.31,48.693,289
2014,8,18,1,0,48.693,11.36,-11.161,-21.082,240.29,-17.294,223
2014,8,19,2,0,-17.294,48.693,-51.671,-37.098,239.66,-34.658,205
2014,8,20,3,0,-34.658,-17.294,-19.832,-20.727,238.86,7.139,246
2014,8,21,4,0,7.139,-34.658,-31.166,-18.735,238.44,-31.439,207
2014,8,22,5,0,-31.439,7.139,-28.378,-18.984,237.59,-26.595,211
2014,8,23,6,0,-26.595,-31.439,11.36,26.244,236.79,40.208,277
2014,8,24,7,0,40.208,-26.595,48.693,39.825,236.67,44.328,281
2014,8,25,1,0,44.328,40.208,-17.294,-20.709,236.57,-13.571,223
2014,8,26,2,0,-13.571,44.328,-34.658,-42.655,235.92,4.0813,240
2014,8,27,3,0,4.0813,-13.571,7.139,-12.91,235.46,-3.4623,232
2014,8,28,4,0,-3.4623,4.0813,-31.439,-23.413,234.87,-42.874,192
2014,8,29,5,0,-42.874,-3.4623,-26.595,-19.276,233.94,8.0632,242
2014,8,30,6,0,8.0632,-42.874,40.208,34.792,233.44,45.555,279
2014,8,31,7,0,45.555,8.0632,44.328,48.126,233.29,70.706,304
2014,9,1,1,6,70.706,45.555,-13.571,-17.156,233.21,58.794,292
2014,9,2,2,0,21.794,70.706,4.0813,-29.566,232.93,-26.926,206
2014,9,3,3,0,-26.926,21.794,-3.4623,-2.3732,232.05,-15.053,217
2014,9,4,4,0,-15.053,-26.926,-42.874,-27.146,231.27,-42.271,189
2014,9,5,5,0,-42.271,-15.053,8.0632,-23.665,230.22,-6.2232,224
2014,9,6,6,0,-6.2232,-42.271,45.555,41.038,229.5,19.501,249
2014,9,7,7,0,19.501,-6.2232,70.706,52.157,229.1,64.902,294
2014,9,8,1,0,64.902,19.501,21.794,-5.0581,228.91,-54.913,174
2014,9,9,2,0,-54.913,64.902,-26.926,-27.293,227.81,-41.811,186
2014,9,10,3,0,-41.811,-54.913,-15.053,-7.8019,226.77,-9.7671,217
2014,9,11,4,0,-9.7671,-41.811,-42.271,-36.937,225.98,-52.975,173
2014,9,12,5,0,-52.975,-9.7671,-6.2232,-13.283,224.83,-46.827,178
2014,9,13,6,0,-46.827,-52.975,19.501,29.156,223.68,-7.6843,216
2014,9,14,7,0,-7.6843,-46.827,64.902,57.157,222.85,50.153,273
2014,9,15,1,0,50.153,-7.6843,-54.913,-15.996,222.63,-9.6348,213
2014,9,16,2,0,-9.6348,50.153,-41.811,-24.828,221.83,-23.832,198
2014,9,17,3,0,-23.832,-9.6348,-9.7671,-5.2857,220.9,14.105,235
2014,9,18,4,0,14.105,-23.832,-52.975,-42.39,220.3,20.695,241
2014,9,19,5,0,20.695,14.105,-46.827,-17.896,219.82,21.185,241
2014,9,20,6,0,21.185,20.695,-7.6843,24.395,219.31,67.688,287
2014,9,21,7,0,67.688,21.185,50.153,57.523,219.04,9.9639,229
2014,9,22,1,0,9.9639,67.688,-9.6348,-14.081,218.4,-17.399,201
2014,9,23,2,0,-17.399,9.9639,-23.832,-22.122,217.41,11.586,229
2014,9,24,3,0,11.586,-17.399,14.105,-3.5444,216.8,17.202,234
2014,9,25,4,0,17.202,11.586,20.695,-29.356,216.22,-1.2153,215
2014,9,26,5,0,-1.2153,17.202,21.185,-5.9507,215.47,32.533,248
2014,9,27,6,0,32.533,-1.2153,67.688,31.265,215.05,83.949,299
2014,9,28,7,0,83.949,32.533,9.9639,48.931,214.62,91.381,306
2014,9,29,1,0,91.381,83.949,-17.399,-15.038,214.2,18.798,233
2014,9,30,2,0,18.798,91.381,11.586,-20.246,213.66,-8.6612,205
