WsWaIdx,DateHrGmt,DateHrLwt,FcastHr,Tsfc_F,Tdew_F,Twet_F,Rh_PCT,Psfc_MB,CldCov_PCT,Twc_F,Tapp_F,Spd_KTS,Dir_DEG,PcpPrevHr_IN,DnSol_WsqM,DiffHorz_WsqM,DirNormIr_WsqM,Spd_MPH
39899,2014-07-04-20,2014-07-04-14,12,66.3,55.4,59.4,68,1004.1,0,66.3,66.3,6,70,0.00,912,170,835,7
39899,2014-07-04-21,2014-07-04-15,13,66.4,55.0,59.2,67,1003.9,0,66.4,66.4,5,60,0.00,809,140,841,6
39899,2014-07-04-22,2014-07-04-16,14,66.3,54.9,59.2,67,1003.8,0,66.3,66.3,5,60,0.00,663,93,855,6
39899,2014-07-04-23,2014-07-04-17,15,66.1,54.5,57.4,66,1003.8,0,66.1,66.1,6,60,0.00,487,66,827,7
39899,2014-07-05-00,2014-07-04-18,16,65.6,53.9,57.4,66,1003.5,0,65.6,65.6,6,60,0.00,293,129,490,7
39899,2014-07-05-01,2014-07-04-19,4,65.2,54.6,58.0,69,1003.9,0,65.2,65.2,6,80,0.00,115,73,269,7
39899,2014-07-05-02,2014-07-04-20,5,64.8,53.5,57.6,67,1004.3,0,64.8,64.8,7,90,0.00,0,0,0,8
39899,2014-07-05-03,2014-07-04-21,6,64.5,53.3,57.6,67,1003.7,47,64.3,64.3,7,110,0.00,0,0,0,8
39899,2014-07-05-04,2014-07-04-22,7,64.3,54.2,56.6,70,1003.7,92,64.2,64.2,7,130,0.00,0,0,0,8
39899,2014-07-05-05,2014-07-04-23,8,64.3,54.9,57.0,72,1003.7,100,64.0,64.0,8,140,0.00,0,0,0,9
39899,2014-07-05-06,2014-07-05-00,9,64.2,55.7,57.5,74,1003.6,96,63.7,63.7,8,160,0.00,0,0,0,9
39899,2014-07-05-07,2014-07-05-01,10,63.1,55.0,57.7,75,1004.7,99,62.8,62.8,7,160,0.00,0,0,0,8
39899,2014-07-05-08,2014-07-05-02,11,62.9,55.4,58.1,77,1004.6,99,62.6,62.6,7,160,0.00,0,0,0,8
39899,2014-07-05-09,2014-07-05-03,12,62.6,55.5,58.3,78,1003.7,99,62.2,62.2,7,170,0.00,0,0,0,8
39899,2014-07-05-10,2014-07-05-04,13,62.4,55.1,56.4,77,1003.6,99,61.4,61.4,9,180,0.00,0,0,0,10
39899,2014-07-05-11,2014-07-05-05,14,62.2,55.0,56.4,77,1003.7,99,60.9,60.9,10,190,0.00,5,5,0,12
39899,2014-07-05-12,2014-07-05-06,15,62.3,54.9,56.4,77,1003.9,99,60.8,60.8,11,200,0.00,79,63,89,13
39899,2014-07-05-13,2014-07-05-07,16,64.3,57.3,58.3,78,1003.7,100,63.9,63.9,9,180,0.00,212,155,157,10
39899,2014-07-05-14,2014-07-05-08,17,65.2,57.6,59.7,77,1002.8,100,64.5,64.5,10,180,0.00,385,220,309,12
39899,2014-07-05-15,2014-07-05-09,0,78.8,53.6,63.0,42,1002.2,100,78.8,79.1,11,210,0.00,496,322,254,13
39899,2014-07-05-16,2014-07-05-10,0,78.8,53.6,63.0,42,1001.6,88,78.8,79.1,11,200,0.00,669,333,414,13
39899,2014-07-05-17,2014-07-05-11,0,78.8,53.6,63.0,42,1000.5,97,78.8,79.1,11,220,0.00,801,358,494,13
39899,2014-07-05-18,2014-07-05-12,0,78.8,55.4,63.9,45,999.5,91,78.8,79.4,11,230,0.00,867,377,521,13
39899,2014-07-05-19,2014-07-05-13,0,78.8,53.6,63.0,42,998.9,91,78.8,79.1,8,240,0.00,898,325,611,9
39899,2014-07-05-20,2014-07-05-14,0,78.8,53.6,63.0,42,998.2,91,78.8,79.1,11,240,0.00,824,329,557,13
39899,2014-07-05-21,2014-07-05-15,0,78.8,55.4,63.9,45,997.5,100,78.8,79.4,6,210,0.00,335,304,39,7
39899,2014-07-05-22,2014-07-05-16,0,78.8,55.4,63.9,45,997.2,98,78.8,79.4,8,210,0.00,270,247,36,9
39899,2014-07-05-23,2014-07-05-17,0,75.2,55.4,62.5,50,997.2,100,75.2,77.4,9,210,0.00,156,156,1,10
39899,2014-07-06-00,2014-07-05-18,0,73.4,59.0,64.0,61,996.9,100,73.4,76.9,10,210,0.00,93,93,0,12
39899,2014-07-06-01,2014-07-05-19,0,71.6,60.7,64.5,69,996.5,100,71.6,76.2,8,210,0.00,36,36,0,9
39899,2014-07-06-02,2014-07-05-20,0,71.6,62.5,65.4,73,996.2,100,71.6,76.2,9,210,0.00,0,0,0,10
39899,2014-07-06-03,2014-07-05-21,0,71.6,60.7,64.5,69,995.9,100,71.6,76.2,10,210,0.00,0,0,0,12
39899,2014-07-06-04,2014-07-05-22,0,71.6,60.7,64.5,69,995.9,96,71.6,76.2,11,200,0.00,0,0,0,13
39899,2014-07-06-05,2014-07-05-23,0,69.8,60.7,63.8,73,994.9,60,69.8,69.8,11,230,0.00,0,0,0,13
39899,2014-07-06-06,2014-07-06-00,0,68.0,58.9,62.2,73,994.9,9,67.9,67.9,11,210,0.00,0,0,0,13
39899,2014-07-06-07,2014-07-06-01,0,68.0,58.9,62.2,73,993.9,100,67.9,67.9,11,210,0.00,0,0,0,13
39899,2014-07-06-08,2014-07-06-02,0,66.2,58.9,61.6,78,993.9,100,65.7,65.7,11,200,0.00,0,0,0,13
39899,2014-07-06-09,2014-07-06-03,0,66.2,58.9,61.6,78,992.2,100,65.9,65.9,10,200,0.00,0,0,0,12
39899,2014-07-06-10,2014-07-06-04,0,66.2,57.1,60.5,73,991.9,100,65.6,65.6,12,180,0.00,0,0,0,14
39899,2014-07-06-11,2014-07-06-05,0,66.2,58.9,61.6,78,992.2,21,65.4,65.4,13,190,0.00,5,5,0,15
39899,2014-07-06-12,2014-07-06-06,0,69.8,60.7,63.8,73,992.2,12,69.8,69.8,14,190,0.00,109,75,185,16
39899,2014-07-06-13,2014-07-06-07,0,71.6,62.5,65.4,73,991.9,100,71.6,76.2,11,200,0.00,276,112,456,13
39899,2014-07-06-14,2014-07-06-08,0,75.2,64.3,67.7,69,991.2,14,75.2,78.2,10,220,0.00,460,142,598,12
39899,2014-07-06-15,2014-07-06-09,0,78.8,66.2,69.8,65,990.2,24,78.8,81.5,8,220,0.00,632,165,681,9
39899,2014-07-06-16,2014-07-06-10,0,82.4,69.8,73.3,66,989.6,17,82.4,86.7,8,210,0.00,772,225,675,9
39899,2014-07-06-17,2014-07-06-11,0,80.6,71.5,73.9,74,989.9,57,80.6,85.3,9,240,0.00,870,255,686,10
39899,2014-07-06-18,2014-07-06-12,0,84.2,71.6,74.9,66,989.9,95,84.2,89.9,10,200,0.00,897,304,630,12
39899,2014-07-06-19,2014-07-06-13,0,86.0,71.6,75.3,62,987.6,98,86.0,92.3,9,240,0.00,834,329,539,10
39899,2014-07-06-20,2014-07-06-14,0,87.8,71.6,75.9,59,986.6,100,87.8,94.7,10,240,0.00,756,345,463,12
39899,2014-07-06-21,2014-07-06-15,0,89.6,71.7,76.4,56,985.6,99,89.6,97.1,13,240,0.00,654,301,443,15
39899,2014-07-06-22,2014-07-06-16,0,87.8,71.6,75.9,59,985.6,100,87.8,94.7,17,250,0.00,519,273,371,20
39899,2014-07-06-23,2014-07-06-17,0,84.2,69.8,73.7,62,986.2,95,84.2,88.9,16,240,0.00,375,183,377,18
39899,2014-07-07-00,2014-07-06-18,0,84.2,68.0,72.4,58,985.9,93,84.2,87.9,17,220,0.00,230,153,233,20
39899,2014-07-07-01,2014-07-06-19,0,82.4,71.6,74.4,70,985.2,100,82.4,87.6,16,210,0.00,40,40,0,18
39899,2014-07-07-02,2014-07-06-20,0,82.4,71.6,74.4,70,985.2,100,82.4,87.6,15,210,0.03,0,0,0,17
39899,2014-07-07-03,2014-07-06-21,0,82.4,71.6,74.4,70,985.2,100,82.4,87.6,14,230,0.09,0,0,0,16
39899,2014-07-07-04,2014-07-06-22,0,80.6,71.5,73.9,74,985.2,92,80.6,85.3,15,230,0.08,0,0,0,17
39899,2014-07-07-05,2014-07-06-23,0,82.4,69.8,73.3,66,983.9,68,82.4,86.7,13,230,0.03,0,0,0,15
39899,2014-07-07-06,2014-07-07-00,0,73.4,69.7,70.8,89,984.9,56,73.4,77.4,13,230,0.01,0,0,0,15
39899,2014-07-07-07,2014-07-07-01,0,73.4,69.7,70.8,89,984.6,29,73.4,77.4,16,240,0.01,0,0,0,18
39899,2014-07-07-08,2014-07-07-02,0,73.4,69.7,70.8,89,984.2,37,73.4,77.4,16,220,0.04,0,0,0,18
39899,2014-07-07-09,2014-07-07-03,0,73.4,69.7,70.8,89,983.9,69,73.4,77.4,15,220,0.00,0,0,0,17
39899,2014-07-07-10,2014-07-07-04,0,73.4,71.5,72.0,94,983.9,21,73.4,77.7,13,240,0.00,0,0,0,15
39899,2014-07-07-11,2014-07-07-05,0,75.2,71.5,72.6,89,984.6,4,75.2,79.3,12,260,0.00,5,5,0,14
39899,2014-07-07-12,2014-07-07-06,0,77.0,71.5,72.9,83,984.9,8,77.0,81.1,11,260,0.00,103,74,160,13
39899,2014-07-07-13,2014-07-07-07,0,78.8,71.5,73.6,79,984.9,3,78.8,83.2,8,280,0.00,272,114,442,9
39899,2014-07-07-14,2014-07-07-08,0,80.6,71.5,73.9,74,985.2,3,80.6,85.3,6,230,0.00,454,147,578,7
39899,2014-07-07-15,2014-07-07-09,0,82.4,71.6,74.4,70,985.2,3,82.4,87.6,5,290,0.00,624,174,658,6
39899,2014-07-07-16,2014-07-07-10,0,84.2,69.8,73.7,62,984.9,0,84.2,88.9,4,280,0.00,770,226,673,5
39899,2014-07-07-17,2014-07-07-11,0,86.0,66.2,72.0,52,984.6,2,86.0,89.1,4,290,0.00,875,249,699,5
39899,2014-07-07-18,2014-07-07-12,0,87.8,64.5,71.4,46,984.9,2,87.8,90.3,9,290,0.00,929,248,725,10
39899,2014-07-07-19,2014-07-07-13,0,87.8,62.7,70.3,43,984.6,11,87.8,89.5,2,300,0.00,928,229,746,2
39899,2014-07-07-20,2014-07-07-14,0,89.6,64.5,71.7,43,983.9,17,89.6,92.3,2,290,0.00,874,223,734,2
39899,2014-07-07-21,2014-07-07-15,0,86.0,60.9,68.9,43,984.2,49,86.0,86.9,4,290,0.00,766,217,691,5
39899,2014-07-07-22,2014-07-07-16,0,86.0,57.3,67.1,38,984.9,45,86.0,86.0,3,250,0.00,620,156,699,3
39899,2014-07-07-23,2014-07-07-17,0,86.0,62.7,70.0,46,985.2,70,86.0,87.6,3,270,0.00,437,145,576,3
39899,2014-07-08-00,2014-07-07-18,0,82.4,62.6,68.7,51,985.2,91,82.4,83.9,4,260,0.00,246,114,394,5
39899,2014-07-08-01,2014-07-07-19,0,82.4,62.6,68.7,51,984.6,89,82.4,83.9,3,250,0.00,83,74,64,3
39899,2014-07-08-02,2014-07-07-20,0,80.6,62.6,68.2,54,984.9,91,80.6,82.3,6,260,0.00,0,0,0,7
39899,2014-07-08-03,2014-07-07-21,0,80.6,64.4,69.4,58,984.6,99,80.6,82.7,8,260,0.00,0,0,0,9
39899,2014-07-08-04,2014-07-07-22,0,80.6,64.4,69.4,58,982.9,78,80.6,82.7,8,200,0.00,0,0,0,9
39899,2014-07-08-05,2014-07-07-23,0,69.0,62.8,63.9,81,985.4,96,69.0,69.0,10,210,0.00,0,0,0,12
39899,2014-07-08-06,2014-07-08-00,0,78.8,66.2,69.8,65,981.9,98,78.8,81.5,9,200,0.00,0,0,0,10
39899,2014-07-08-07,2014-07-08-01,0,78.8,66.2,69.8,65,981.6,99,78.8,81.5,4,190,0.00,0,0,0,5
39899,2014-07-08-08,2014-07-08-02,0,78.8,66.2,69.8,65,980.6,100,78.8,81.5,8,210,0.00,0,0,0,9
39899,2014-07-08-09,2014-07-08-03,0,75.2,69.7,71.2,83,979.9,100,75.2,78.9,12,220,0.00,0,0,0,14
39899,2014-07-08-10,2014-07-08-04,0,77.0,69.7,71.6,78,979.9,100,77.0,80.6,12,220,0.00,0,0,0,14
39899,2014-07-08-11,2014-07-08-05,0,73.4,71.5,72.0,94,979.9,100,73.4,77.7,15,260,0.00,0,0,0,17
39899,2014-07-08-12,2014-07-08-06,0,73.4,67.9,69.5,83,981.3,100,73.4,77.2,13,290,0.00,36,36,0,15
39899,2014-07-08-13,2014-07-08-07,0,73.4,64.3,67.1,73,982.6,98,73.4,77.0,13,300,0.00,240,194,130,15
39899,2014-07-08-14,2014-07-08-08,0,75.2,62.6,66.6,65,983.6,100,75.2,78.0,12,300,0.04,80,80,0,14
39899,2014-07-08-15,2014-07-08-09,0,77.0,60.8,66.0,57,983.6,7,77.0,79.0,14,300,0.00,623,270,517,16
39899,2014-07-08-16,2014-07-08-10,0,78.8,60.8,66.7,54,983.6,20,78.8,80.3,17,300,0.00,751,264,602,20
39899,2014-07-08-17,2014-07-08-11,0,80.6,60.8,67.2,51,984.6,1,80.6,81.8,18,310,0.00,879,242,712,21
39899,2014-07-08-18,2014-07-08-12,0,67.8,59.9,61.2,76,986.1,3,67.4,67.4,14,270,0.00,935,259,720,16
39899,2014-07-08-19,2014-07-08-13,0,82.4,57.3,65.8,42,984.6,0,82.4,82.5,11,270,0.00,933,266,713,13
39899,2014-07-08-20,2014-07-08-14,0,82.4,57.3,65.8,42,984.9,2,82.4,82.5,11,280,0.03,877,232,728,13
39899,2014-07-08-21,2014-07-08-15,0,82.4,57.3,65.8,42,985.6,1,82.4,82.5,12,290,0.05,770,181,742,14
39899,2014-07-08-22,2014-07-08-16,0,80.6,57.2,65.3,45,985.6,1,80.6,81.0,11,290,0.02,628,127,754,13
39899,2014-07-08-23,2014-07-08-17,0,80.6,57.2,65.3,45,985.9,1,80.6,81.0,10,290,0.00,457,93,718,12
39899,2014-07-09-00,2014-07-08-18,0,78.8,57.2,64.8,48,986.2,0,78.8,79.7,10,290,0.00,271,132,419,12
39899,2014-07-09-01,2014-07-08-19,0,77.0,57.2,64.0,50,986.9,0,77.0,78.5,9,290,0.00,106,74,205,10
39899,2014-07-09-02,2014-07-08-20,0,75.2,57.2,63.7,54,987.6,0,75.2,77.5,10,300,0.04,0,0,0,12
39899,2014-07-09-03,2014-07-08-21,0,73.4,57.2,63.0,57,987.6,0,73.4,76.8,11,280,0.01,0,0,0,13
39899,2014-07-09-04,2014-07-08-22,0,71.6,57.1,62.2,60,987.9,0,71.6,76.2,10,260,0.00,0,0,0,12
39899,2014-07-09-05,2014-07-08-23,0,71.6,57.1,62.2,60,988.2,0,71.6,76.2,9,260,0.00,0,0,0,10
39899,2014-07-09-06,2014-07-09-00,0,69.8,57.1,61.6,64,988.6,0,69.8,69.8,7,0,0.00,0,0,0,8
39899,2014-07-09-07,2014-07-09-01,0,68.0,57.1,61.0,68,988.6,0,68.0,68.0,7,270,0.00,0,0,0,8
39899,2014-07-09-08,2014-07-09-02,0,66.2,57.1,60.5,73,988.9,0,66.2,66.2,3,0,0.00,0,0,0,3
39899,2014-07-09-09,2014-07-09-03,0,66.2,58.9,61.6,78,989.2,0,66.2,66.2,7,260,0.00,0,0,0,8
39899,2014-07-09-10,2014-07-09-04,0,64.4,60.7,62.0,88,989.6,0,64.2,64.2,7,310,0.00,0,0,0,8
39899,2014-07-09-11,2014-07-09-05,0,68.0,60.7,63.3,78,989.9,0,68.0,68.0,8,320,0.00,5,5,0,9
39899,2014-07-09-12,2014-07-09-06,0,69.8,58.9,62.8,69,990.6,0,69.8,69.8,8,300,0.00,103,62,234,9
39899,2014-07-09-13,2014-07-09-07,0,71.6,58.9,63.2,64,990.9,1,71.6,76.2,5,350,0.00,281,143,388,6
39899,2014-07-09-14,2014-07-09-08,0,73.4,57.2,63.0,57,991.2,1,73.4,76.8,6,330,0.00,467,110,677,7
39899,2014-07-09-15,2014-07-09-09,0,75.2,57.2,63.7,54,991.6,1,75.2,77.5,6,300,0.00,644,170,695,7
39899,2014-07-09-16,2014-07-09-10,0,75.2,55.4,62.5,50,991.6,1,75.2,77.4,6,310,0.00,788,189,743,7
39899,2014-07-09-17,2014-07-09-11,0,78.8,55.4,63.9,45,991.9,1,78.8,79.4,6,300,0.00,895,223,751,7
39899,2014-07-09-18,2014-07-09-12,0,77.0,59.0,65.2,54,991.9,1,77.0,78.8,5,60,0.00,951,237,762,6
39899,2014-07-09-19,2014-07-09-13,0,77.0,59.0,65.2,54,991.9,0,77.0,78.8,3,90,0.00,941,249,740,3
39899,2014-07-09-20,2014-07-09-14,0,78.8,57.2,64.8,48,991.9,2,78.8,79.7,3,30,0.00,887,220,753,3
39899,2014-07-09-21,2014-07-09-15,0,78.8,57.2,64.8,48,991.9,1,78.8,79.7,4,60,0.00,782,177,763,5
39899,2014-07-09-22,2014-07-09-16,0,78.8,55.4,63.9,45,992.6,1,78.8,79.4,5,350,0.00,638,128,769,6
39899,2014-07-09-23,2014-07-09-17,0,75.2,57.2,63.7,54,992.9,1,75.2,77.5,6,60,0.00,467,72,779,7
39899,2014-07-10-00,2014-07-09-18,0,73.4,57.2,63.0,57,993.6,1,73.4,76.8,7,40,0.00,287,130,472,8
39899,2014-07-10-01,2014-07-09-19,0,71.6,57.1,62.2,60,994.2,0,71.6,76.2,5,50,0.00,109,72,240,6
39899,2014-07-10-02,2014-07-09-20,0,69.8,57.1,61.6,64,994.9,0,69.8,69.8,6,50,0.00,0,0,0,7
39899,2014-07-10-03,2014-07-09-21,0,68.0,60.7,63.3,78,995.2,0,68.0,68.0,5,100,0.00,0,0,0,6
39899,2014-07-10-04,2014-07-09-22,0,68.0,60.7,63.3,78,995.5,0,68.0,68.0,3,130,0.00,0,0,0,3
39899,2014-07-10-05,2014-07-09-23,0,66.2,60.7,62.7,83,996.2,0,66.2,66.2,3,0,0.00,0,0,0,3
39899,2014-07-10-06,2014-07-10-00,0,66.2,58.9,61.6,78,996.5,0,66.2,66.2,3,0,0.00,0,0,0,3
39899,2014-07-10-07,2014-07-10-01,0,62.3,57.9,58.2,86,997.8,0,62.3,62.3,3,0,0.00,0,0,0,3
39899,2014-07-10-08,2014-07-10-02,0,64.4,58.9,61.0,83,996.9,0,64.0,64.0,8,0,0.00,0,0,0,9
39899,2014-07-10-09,2014-07-10-03,0,64.4,58.9,61.0,83,996.9,0,64.4,64.4,6,0,0.00,0,0,0,7
39899,2014-07-10-10,2014-07-10-04,0,62.6,58.9,60.3,88,997.5,0,62.6,62.6,5,0,0.00,0,0,0,6
39899,2014-07-10-11,2014-07-10-05,0,66.2,60.7,62.7,83,997.9,0,65.8,65.8,11,0,0.00,5,5,0,13
39899,2014-07-10-12,2014-07-10-06,0,69.8,60.7,63.8,73,998.2,0,69.8,69.8,11,0,0.00,109,59,288,13
39899,2014-07-10-13,2014-07-10-07,0,73.4,59.0,64.0,61,998.5,0,73.4,76.9,8,0,0.00,285,140,409,9
39899,2014-07-10-14,2014-07-10-08,0,73.4,57.2,63.0,57,999.2,0,73.4,76.8,3,80,0.00,475,97,719,3
39899,2014-07-10-15,2014-07-10-09,0,75.2,60.8,65.6,61,999.5,0,75.2,77.9,4,70,0.00,647,126,766,5
39899,2014-07-10-16,2014-07-10-10,0,77.0,60.8,66.0,57,999.9,0,77.0,79.0,5,70,0.00,797,182,764,6
39899,2014-07-10-17,2014-07-10-11,0,77.0,57.2,64.0,50,999.5,0,77.0,78.5,6,70,0.00,896,221,755,7
39899,2014-07-10-18,2014-07-10-12,0,77.0,55.4,63.1,47,999.2,0,77.0,78.3,6,80,0.00,956,225,780,7
39899,2014-07-10-19,2014-07-10-13,0,77.0,55.4,63.1,47,998.9,0,77.0,78.3,8,60,0.00,955,217,790,9
39899,2014-07-10-20,2014-07-10-14,0,77.0,53.6,62.2,44,998.5,0,77.0,78.0,10,70,0.00,903,199,795,12
39899,2014-07-10-21,2014-07-10-15,0,75.2,53.6,61.7,47,998.2,0,75.2,77.2,11,100,0.00,800,167,798,13
39899,2014-07-10-22,2014-07-10-16,0,75.2,51.8,60.8,44,998.5,0,75.2,77.0,10,90,0.00,654,131,789,12
39899,2014-07-10-23,2014-07-10-17,0,75.2,50.0,59.9,41,998.5,0,75.2,76.7,9,90,0.00,483,69,818,10
39899,2014-07-11-00,2014-07-10-18,0,73.4,46.4,57.6,38,998.5,0,73.4,75.6,7,110,0.00,291,121,512,8
39899,2014-07-11-01,2014-07-10-19,0,71.6,48.2,57.7,43,998.5,0,71.6,75.5,3,100,0.00,112,70,275,3
39899,2014-07-11-02,2014-07-10-20,0,71.6,51.8,59.6,50,999.2,0,71.6,75.9,3,120,0.00,0,0,0,3
39899,2014-07-11-03,2014-07-10-21,0,69.8,51.8,58.9,53,999.2,0,69.8,69.8,4,90,0.00,0,0,0,5
39899,2014-07-11-04,2014-07-10-22,0,69.8,53.6,59.7,56,999.2,72,69.8,69.8,5,110,0.00,0,0,0,6
39899,2014-07-11-05,2014-07-10-23,0,68.0,57.1,61.0,68,999.5,93,68.0,68.0,6,130,0.00,0,0,0,7
39899,2014-07-11-06,2014-07-11-00,0,68.0,57.1,61.0,68,999.5,93,68.0,68.0,6,140,0.00,0,0,0,7
39899,2014-07-11-07,2014-07-11-01,0,66.2,53.5,58.5,64,999.5,92,66.2,66.2,6,140,0.00,0,0,0,7
39899,2014-07-11-08,2014-07-11-02,0,66.2,53.5,58.5,64,999.5,94,66.2,66.2,6,160,0.00,0,0,0,7
39899,2014-07-11-09,2014-07-11-03,0,64.4,53.5,57.8,68,999.5,81,64.4,64.4,6,150,0.00,0,0,0,7
39899,2014-07-11-10,2014-07-11-04,0,62.6,53.5,57.0,72,999.9,45,62.3,62.3,6,170,0.00,0,0,0,7
39899,2014-07-11-11,2014-07-11-05,0,66.2,53.5,58.5,64,999.9,14,66.2,66.2,6,170,0.00,5,5,0,7
39899,2014-07-11-12,2014-07-11-06,0,69.8,55.3,60.7,60,1000.4,0,69.8,69.8,6,180,0.00,109,84,146,7
39899,2014-07-11-13,2014-07-11-07,0,73.4,51.8,60.2,47,1000.8,2,73.4,76.3,4,180,0.00,285,136,424,5
39899,2014-07-11-14,2014-07-11-08,0,75.2,51.8,60.8,44,1000.7,18,75.2,77.0,5,190,0.00,473,107,697,6
39899,2014-07-11-15,2014-07-11-09,0,68.4,60.4,62.8,76,1001.1,4,68.4,68.4,6,180,0.00,649,127,769,7
39899,2014-07-11-16,2014-07-11-10,0,80.6,48.3,61.0,32,999.9,0,80.6,80.6,4,130,0.00,797,182,765,5
39899,2014-07-11-17,2014-07-11-11,0,82.4,51.9,63.3,35,999.9,1,82.4,82.4,4,240,0.00,901,205,780,5
39899,2014-07-11-18,2014-07-11-12,0,82.4,48.3,61.5,30,999.2,5,82.4,82.4,3,210,0.00,957,209,799,3
39899,2014-07-11-19,2014-07-11-13,0,80.6,48.3,61.0,32,998.5,31,80.6,80.6,6,200,0.00,956,205,805,7
39899,2014-07-11-20,2014-07-11-14,0,82.4,48.3,61.5,30,997.9,77,82.4,82.4,7,190,0.00,878,225,739,8
39899,2014-07-11-21,2014-07-11-15,0,80.6,51.9,62.7,37,996.5,99,80.6,80.6,5,160,0.00,480,330,189,6
39899,2014-07-11-22,2014-07-11-16,0,80.6,53.6,63.4,39,996.9,100,80.6,80.6,5,160,0.00,136,136,0,6
39899,2014-07-11-23,2014-07-11-17,0,80.6,55.4,64.4,42,997.2,97,80.6,80.7,6,190,0.01,53,53,0,7
39899,2014-07-12-00,2014-07-11-18,0,80.6,57.2,65.3,45,997.2,100,80.6,81.0,6,190,0.00,44,44,0,7
39899,2014-07-12-01,2014-07-11-19,0,78.8,57.2,64.8,48,997.2,99,78.8,79.7,4,180,0.00,32,32,0,5
39899,2014-07-12-02,2014-07-11-20,0,78.8,57.2,64.8,48,997.9,99,78.8,79.7,6,170,0.00,0,0,0,7
39899,2014-07-12-03,2014-07-11-21,0,78.8,59.0,65.8,51,997.9,99,78.8,80.0,8,170,0.00,0,0,0,9
39899,2014-07-12-04,2014-07-11-22,0,78.8,60.8,66.7,54,997.9,99,78.8,80.3,9,160,0.00,0,0,0,10
39899,2014-07-12-05,2014-07-11-23,0,77.0,60.8,66.0,57,997.2,99,77.0,79.0,11,160,0.00,0,0,0,13
39899,2014-07-12-06,2014-07-12-00,0,77.0,60.8,66.0,57,997.2,87,77.0,79.0,11,170,0.00,0,0,0,13
39899,2014-07-12-07,2014-07-12-01,0,75.2,60.8,65.6,61,996.2,91,75.2,77.9,9,180,0.00,0,0,0,10
39899,2014-07-12-08,2014-07-12-02,0,75.2,60.8,65.6,61,995.5,100,75.2,77.9,9,170,0.00,0,0,0,10
39899,2014-07-12-09,2014-07-12-03,0,75.2,60.8,65.6,61,994.9,72,75.2,77.9,11,170,0.00,0,0,0,13
39899,2014-07-12-10,2014-07-12-04,0,75.2,62.6,66.6,65,995.2,88,75.2,78.0,12,170,0.00,0,0,0,14
39899,2014-07-12-11,2014-07-12-05,0,71.6,66.1,67.8,83,995.5,98,71.6,76.1,12,230,0.02,5,5,0,14
39899,2014-07-12-12,2014-07-12-06,0,71.6,67.9,68.9,88,995.2,96,71.6,76.1,12,160,0.06,25,25,0,14
39899,2014-07-12-13,2014-07-12-07,0,73.4,69.7,70.8,89,995.5,100,73.4,77.4,15,190,0.06,93,93,0,17
39899,2014-07-12-14,2014-07-12-08,0,73.4,69.7,70.8,89,995.5,100,73.4,77.4,13,250,0.06,86,86,0,15
39899,2014-07-12-15,2014-07-12-09,0,73.4,71.5,72.0,94,995.2,100,73.4,77.7,12,180,0.04,350,298,76,14
39899,2014-07-12-16,2014-07-12-10,0,73.4,71.5,72.0,94,994.2,100,73.4,77.7,11,190,0.04,155,149,7,13
39899,2014-07-12-17,2014-07-12-11,0,78.8,71.5,73.6,79,993.9,100,78.8,83.2,11,210,0.10,90,90,0,13
39899,2014-07-12-18,2014-07-12-12,0,78.8,71.5,73.6,79,993.6,100,78.8,83.2,10,220,0.05,83,83,0,12
39899,2014-07-12-19,2014-07-12-13,0,78.8,69.7,72.3,74,993.2,100,78.8,82.5,13,210,0.05,289,276,14,15
39899,2014-07-12-20,2014-07-12-14,0,78.8,71.5,73.6,79,992.6,88,78.8,83.2,14,220,0.00,592,394,224,16
39899,2014-07-12-21,2014-07-12-15,0,80.6,73.3,75.2,79,991.9,34,80.6,86.2,12,210,0.00,758,203,702,14
39899,2014-07-12-22,2014-07-12-16,0,80.6,73.3,75.2,79,991.9,42,80.6,86.2,11,230,0.00,599,167,652,13
39899,2014-07-12-23,2014-07-12-17,0,80.6,73.3,75.2,79,991.2,75,80.6,86.2,11,220,0.00,430,177,503,13
39899,2014-07-13-00,2014-07-12-18,0,80.6,75.1,76.5,84,991.2,97,80.6,87.3,11,190,0.00,187,128,182,13
39899,2014-07-13-01,2014-07-12-19,0,80.6,75.1,76.5,84,989.2,100,80.6,87.3,9,170,0.00,29,29,0,10
39899,2014-07-13-02,2014-07-12-20,0,80.6,76.9,77.8,89,988.2,90,80.6,88.6,13,190,0.00,0,0,0,15
39899,2014-07-13-03,2014-07-12-21,0,80.6,76.9,77.8,89,988.9,95,80.6,88.6,17,230,0.00,0,0,0,20
39899,2014-07-13-04,2014-07-12-22,0,75.2,69.7,71.2,83,989.9,99,75.2,78.9,16,290,0.01,0,0,0,18
39899,2014-07-13-05,2014-07-12-23,0,73.4,71.5,72.0,94,990.2,96,73.4,77.7,17,300,0.11,0,0,0,20
39899,2014-07-13-06,2014-07-13-00,0,73.4,71.5,72.0,94,988.2,100,73.4,77.7,16,210,0.14,0,0,0,18
39899,2014-07-13-07,2014-07-13-01,0,73.4,71.5,72.0,94,988.9,100,73.4,77.7,13,280,0.14,0,0,0,15
39899,2014-07-13-08,2014-07-13-02,0,73.4,71.5,72.0,94,989.2,92,73.4,77.7,12,270,0.01,0,0,0,14
39899,2014-07-13-09,2014-07-13-03,0,71.6,69.7,70.2,94,989.9,96,71.6,76.2,12,300,0.00,0,0,0,14
